SubmissionDate,starttime,endtime,deviceid,devicephonenum,username,device_info,duration,caseid,Date,Enumerator,Hospital,Diet,Breakfast,Lunch,Dinner,Male,Female,a9_4,a5_13,a14_18,a19_25,a25_,k1,w2,s3,e4,n5,instanceID,formdef_version,KEY
"12/16/2025, 8:31:50 AM","12/16/2025, 8:30:19 AM","12/16/2025, 8:31:49 AM",7c70df7870e72e35,,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),89,,12/15/2025,2,1,1,0,35,30,15,20,21,9,5,0,0,25,2,4,4,0,uuid:4ec13319-cc54-4ed7-9d7e-012d9f1916f3,2511241542,uuid:4ec13319-cc54-4ed7-9d7e-012d9f1916f3
"12/16/2025, 8:32:40 AM","12/16/2025, 8:31:52 AM","12/16/2025, 8:32:38 AM",7c70df7870e72e35,,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),46,,12/15/2025,2,1,2,0,70,65,0,70,0,0,0,35,35,40,10,0,20,0,uuid:1e082a90-123b-4e9d-a250-b7e5f2432519,2511241542,uuid:1e082a90-123b-4e9d-a250-b7e5f2432519
"12/16/2025, 8:34:04 AM","12/16/2025, 8:32:43 AM","12/16/2025, 8:34:03 AM",7c70df7870e72e35,,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),80,,12/15/2025,2,1,3,0,30,30,20,10,0,0,0,20,10,20,0,5,5,0,uuid:01d0db64-3462-4330-bc47-cf883828904a,2511241542,uuid:01d0db64-3462-4330-bc47-cf883828904a
"12/16/2025, 11:59:13 AM","12/16/2025, 11:57:28 AM","12/16/2025, 11:59:08 AM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),101,,12/15/2025,1,0,1,3,74,62,43,31,31,41,2,0,0,28,12,11,7,10,uuid:9e361ee3-96c5-46ec-95f2-a76bd76ef1d9,2511241542,uuid:9e361ee3-96c5-46ec-95f2-a76bd76ef1d9
"12/16/2025, 12:01:41 PM","12/16/2025, 11:59:31 AM","12/16/2025, 12:01:36 PM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),125,,12/15/2025,1,0,2,0,61,54,0,61,0,0,1,6,54,23,12,6,9,11,uuid:a22c6bdf-8f18-4d7d-ad01-c6a81578d133,2511241542,uuid:a22c6bdf-8f18-4d7d-ad01-c6a81578d133
"12/16/2025, 12:15:45 PM","12/16/2025, 12:06:44 PM","12/16/2025, 12:07:39 PM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),54,,12/15/2025,1,0,5,3,3,3,2,1,1,2,0,0,0,2,0,0,0,1,uuid:04794f04-b844-4724-959d-f58a1ff8acaa,2511241542,uuid:04794f04-b844-4724-959d-f58a1ff8acaa
"12/16/2025, 12:15:45 PM","12/16/2025, 12:07:43 PM","12/16/2025, 12:09:27 PM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),105,,12/15/2025,1,0,6,11,4,4,6,5,0,0,2,1,8,6,1,1,1,2,uuid:35392cdd-9130-4aaa-8f0b-b2a63b17a733,2511241542,uuid:35392cdd-9130-4aaa-8f0b-b2a63b17a733
"12/16/2025, 6:44:48 PM","12/16/2025, 6:42:40 PM","12/16/2025, 6:44:47 PM",7c70df7870e72e35,,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),127,,12/16/2025,2,1,1,0,35,35,15,20,25,10,0,0,0,25,5,2,3,0,uuid:1db64fbf-8c72-4469-94e2-76b4920b5d9a,2511241542,uuid:1db64fbf-8c72-4469-94e2-76b4920b5d9a
"12/16/2025, 6:50:34 PM","12/16/2025, 6:44:55 PM","12/16/2025, 6:50:33 PM",7c70df7870e72e35,,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),337,,12/16/2025,2,1,2,0,78,70,0,78,0,0,0,35,43,48,10,3,20,2,uuid:348a71ff-ba35-4ad6-8e0e-56a5a2916fc1,2511241542,uuid:348a71ff-ba35-4ad6-8e0e-56a5a2916fc1
"12/16/2025, 8:11:53 PM","12/16/2025, 7:57:16 PM","12/16/2025, 8:03:44 PM",f9074096e0171078,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),388,,12/16/2025,6,3,1,2,23,22,10,13,20,3,0,0,0,15,0,5,0,3,uuid:d0fcc8f6-abd7-45e3-bc9f-f8d1f2ad9a30,2511241542,uuid:d0fcc8f6-abd7-45e3-bc9f-f8d1f2ad9a30
"12/16/2025, 8:12:14 PM","12/16/2025, 8:04:05 PM","12/16/2025, 8:11:36 PM",f9074096e0171078,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),452,,12/16/2025,6,3,2,0,47,46,0,47,0,0,5,15,27,28,0,13,0,6,uuid:3c8d2f27-cd7d-436d-bb53-fdbc08210b2d,2511241542,uuid:3c8d2f27-cd7d-436d-bb53-fdbc08210b2d
"12/17/2025, 10:50:17 AM","12/17/2025, 10:31:52 AM","12/17/2025, 10:34:59 AM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),187,,12/16/2025,1,0,7,32,32,30,22,10,0,1,3,0,28,15,6,2,2,7,uuid:ba673ffa-c282-44c4-99d1-d07a1a77643e,2511241542,uuid:ba673ffa-c282-44c4-99d1-d07a1a77643e
"12/17/2025, 10:50:18 AM","12/17/2025, 10:37:51 AM","12/17/2025, 10:50:12 AM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),560,,12/16/2025,1,0,1,0,72,65,42,30,30,36,6,0,0,20,15,11,9,17,uuid:46b1ef8f-3578-497c-bfe1-eaa868409a0e,2511241542,uuid:46b1ef8f-3578-497c-bfe1-eaa868409a0e
"12/17/2025, 11:15:31 AM","12/17/2025, 10:58:48 AM","12/17/2025, 11:09:05 AM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),391,,12/16/2025,1,0,2,0,61,52,0,61,00,0,1,6,57,21,14,5,8,13,uuid:13224015-ad3f-4333-9109-3145b3583584,2511241542,uuid:13224015-ad3f-4333-9109-3145b3583584
"12/17/2025, 11:15:32 AM","12/17/2025, 11:09:13 AM","12/17/2025, 11:15:26 AM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),273,,12/16/2025,1,0,3,24,45,45,24,21,0,0,0,4,41,8,14,6,2,15,uuid:50a9ca52-d58a-4c39-9432-fac7f28dab30,2511241542,uuid:50a9ca52-d58a-4c39-9432-fac7f28dab30
"12/17/2025, 11:19:49 AM","12/17/2025, 11:16:45 AM","12/17/2025, 11:19:45 AM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),110,,12/16/2025,1,0,4,0,10,10,7,3,00,0,0,2,8,4,1,2,2,3,uuid:e328dd5f-4ecb-44e9-8203-c42d14b53bfc,2511241542,uuid:e328dd5f-4ecb-44e9-8203-c42d14b53bfc
"12/17/2025, 11:24:56 AM","12/17/2025, 11:23:54 AM","12/17/2025, 11:24:51 AM",7d536f0334294644,+250796162374,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),57,,12/16/2025,1,0,6,9,4,4,6,3,0,0,0,1,8,3,3,0,0,3,uuid:e2c3bce0-f4fd-4389-8fa9-cd1a9512ea91,2511241542,uuid:e2c3bce0-f4fd-4389-8fa9-cd1a9512ea91
"12/17/2025, 11:37:43 AM","12/16/2025, 9:07:16 AM","12/17/2025, 11:27:37 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),171,,12/4/2025,7,2,1,8,39,37,27,12,21,14,4,0,0,34,0,2,0,3,uuid:1cfd0d94-23f9-40a1-8edb-f02a809275bd,2511241542,uuid:1cfd0d94-23f9-40a1-8edb-f02a809275bd
"12/17/2025, 11:37:44 AM","12/16/2025, 9:10:02 AM","12/17/2025, 11:27:58 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),99,,12/5/2025,7,2,1,8,39,37,27,12,21,14,4,0,0,34,0,2,0,3,uuid:e514fcb6-0fee-41b3-9534-bb741c8ee156,2511241542,uuid:e514fcb6-0fee-41b3-9534-bb741c8ee156
"12/17/2025, 11:37:44 AM","12/16/2025, 9:11:42 AM","12/17/2025, 11:28:11 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),126,,12/6/2025,7,2,1,8,39,35,27,12,21,14,4,0,0,34,0,2,0,3,uuid:e89c3526-4f3e-46ad-8faa-6ffc2a9f4fc1,2511241542,uuid:e89c3526-4f3e-46ad-8faa-6ffc2a9f4fc1
"12/17/2025, 11:37:44 AM","12/16/2025, 9:14:06 AM","12/17/2025, 11:28:30 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),114,,12/7/2025,7,2,1,8,37,32,24,13,23,11,3,0,0,34,0,1,0,2,uuid:452c8b03-5423-4b36-b0e7-398ba73a6b4d,2511241542,uuid:452c8b03-5423-4b36-b0e7-398ba73a6b4d
"12/17/2025, 11:37:45 AM","12/16/2025, 9:16:00 AM","12/16/2025, 9:19:28 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),208,,12/8/2025,7,2,1,8,35,35,22,13,20,12,3,0,0,32,0,1,0,2,uuid:fae12f8f-fe5d-4d10-87eb-cc4596bbdc0d,2511241542,uuid:fae12f8f-fe5d-4d10-87eb-cc4596bbdc0d
"12/17/2025, 11:37:45 AM","12/16/2025, 9:19:36 AM","12/16/2025, 9:22:43 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),187,,12/9/2025,7,2,1,8,37,35,23,14,18,15,4,0,0,36,0,0,0,1,uuid:6855d814-23b7-40ee-80ff-740e74d9296d,2511241542,uuid:6855d814-23b7-40ee-80ff-740e74d9296d
"12/17/2025, 11:37:46 AM","12/16/2025, 9:22:54 AM","12/17/2025, 11:28:41 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),107,,12/10/2025,7,2,1,9,39,32,24,15,21,14,4,0,0,38,0,0,0,1,uuid:a0c653d5-dd5d-47b1-8994-947f8b079ca6,2511241542,uuid:a0c653d5-dd5d-47b1-8994-947f8b079ca6
"12/17/2025, 11:37:46 AM","12/16/2025, 9:24:47 AM","12/16/2025, 9:26:22 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),95,,12/11/2025,7,2,1,9,37,37,22,15,18,16,3,0,0,36,0,0,0,1,uuid:85ca1255-5895-414b-b29b-abd9184df13a,2511241542,uuid:85ca1255-5895-414b-b29b-abd9184df13a
"12/17/2025, 11:37:46 AM","12/16/2025, 9:27:43 AM","12/16/2025, 9:29:10 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),87,,12/12/2025,7,2,1,9,37,34,23,14,19,11,7,0,0,36,0,0,0,1,uuid:17a82cbf-a2e9-4472-9e9f-3a560a694611,2511241542,uuid:17a82cbf-a2e9-4472-9e9f-3a560a694611
"12/17/2025, 11:37:47 AM","12/16/2025, 9:29:14 AM","12/16/2025, 9:30:39 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),85,,12/13/2025,7,2,1,8,39,38,22,17,21,11,7,0,0,39,0,0,0,0,uuid:89b21331-23bc-4a84-b587-79429c9c1b19,2511241542,uuid:89b21331-23bc-4a84-b587-79429c9c1b19
"12/17/2025, 11:37:47 AM","12/16/2025, 9:30:45 AM","12/16/2025, 9:31:56 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),71,,12/14/2025,7,2,1,8,33,33,20,13,15,12,6,0,0,33,0,0,0,0,uuid:2cb9cf09-c862-452e-b99f-a6d6d8bfc413,2511241542,uuid:2cb9cf09-c862-452e-b99f-a6d6d8bfc413
"12/17/2025, 11:37:48 AM","12/16/2025, 9:32:01 AM","12/16/2025, 9:33:19 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),78,,12/15/2025,7,3,1,7,36,34,22,14,17,13,6,0,0,35,0,1,0,0,uuid:0a2c38dd-6815-4a28-a0b6-02675a490206,2511241542,uuid:0a2c38dd-6815-4a28-a0b6-02675a490206
"12/17/2025, 11:37:48 AM","12/16/2025, 9:33:28 AM","12/16/2025, 9:35:00 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),92,,12/16/2025,7,2,1,7,36,34,22,14,17,13,6,0,0,35,0,1,0,0,uuid:2903e3a2-836e-4164-b60c-611380735f5e,2511241542,uuid:2903e3a2-836e-4164-b60c-611380735f5e
"12/17/2025, 11:37:48 AM","12/16/2025, 9:36:00 AM","12/16/2025, 9:39:59 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),179,,12/4/2025,7,2,2,0,92,84,0,92,0,0,6,37,49,84,0,3,2,3,uuid:a4d35ef8-26f9-42c7-98ab-ae3fd0b4f6ef,2511241542,uuid:a4d35ef8-26f9-42c7-98ab-ae3fd0b4f6ef
"12/17/2025, 11:37:49 AM","12/16/2025, 9:40:15 AM","12/16/2025, 9:43:40 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),123,,12/5/2025,7,2,2,0,92,84,0,92,0,0,6,37,49,84,0,3,2,3,uuid:53fc7815-6c61-4cc8-9ed1-6f588c1a9bb0,2511241542,uuid:53fc7815-6c61-4cc8-9ed1-6f588c1a9bb0
"12/17/2025, 11:37:49 AM","12/16/2025, 9:43:48 AM","12/16/2025, 9:46:19 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),151,,12/6/2025,7,2,2,0,92,84,0,92,0,0,6,37,49,84,0,3,2,3,uuid:cd41721b-bee8-416a-8974-c23455d16fad,2511241542,uuid:cd41721b-bee8-416a-8974-c23455d16fad
"12/17/2025, 11:37:50 AM","12/16/2025, 9:47:33 AM","12/16/2025, 9:48:57 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),84,,12/7/2025,7,2,2,0,92,82,0,90,0,0,4,37,49,84,0,1,2,3,uuid:9bc771a0-7444-41aa-bc6a-6f292d7115e2,2511241542,uuid:9bc771a0-7444-41aa-bc6a-6f292d7115e2
"12/17/2025, 11:37:50 AM","12/16/2025, 9:49:11 AM","12/16/2025, 9:50:24 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),73,,12/8/2025,7,2,2,0,90,86,0,90,0,0,4,37,49,84,0,1,2,3,uuid:58485ac0-cbe2-4219-bf30-9b26a1e532fc,2511241542,uuid:58485ac0-cbe2-4219-bf30-9b26a1e532fc
"12/17/2025, 11:37:51 AM","12/16/2025, 9:51:16 AM","12/16/2025, 9:54:55 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),219,,12/9/2025,7,2,2,0,97,85,0,97,0,0,6,39,52,89,0,2,1,2,uuid:b994d808-8ce8-4d0c-8b8d-ad72920c0cee,2511241542,uuid:b994d808-8ce8-4d0c-8b8d-ad72920c0cee
"12/17/2025, 11:37:51 AM","12/16/2025, 9:54:59 AM","12/16/2025, 10:00:26 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),147,,12/10/2025,7,2,2,0,93,85,0,93,0,0,5,38,49,85,0,3,1,4,uuid:94e0ce5c-21cd-4ee5-9bff-d32a34677ee6,2511241542,uuid:94e0ce5c-21cd-4ee5-9bff-d32a34677ee6
"12/17/2025, 11:37:52 AM","12/16/2025, 9:57:52 AM","12/16/2025, 10:00:11 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),139,,12/11/2025,7,2,2,0,90,82,0,90,0,0,4,37,49,84,0,2,1,3,uuid:c540e03c-24ab-4eb4-be18-eba1ae01c284,2511241542,uuid:c540e03c-24ab-4eb4-be18-eba1ae01c284
"12/17/2025, 11:37:53 AM","12/16/2025, 10:02:41 AM","12/16/2025, 10:03:51 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),70,,12/12/2025,7,2,2,0,90,85,0,90,0,0,4,37,49,85,0,1,1,3,uuid:5a24573a-680f-4d50-aea2-e511e5f00e03,2511241542,uuid:5a24573a-680f-4d50-aea2-e511e5f00e03
"12/17/2025, 11:37:53 AM","12/16/2025, 10:03:56 AM","12/16/2025, 10:05:46 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),110,,12/13/2025,7,2,2,0,94,83,0,94,0,0,6,38,50,87,0,3,1,3,uuid:9e7a283f-5352-4c73-9685-8c2124c83dc1,2511241542,uuid:9e7a283f-5352-4c73-9685-8c2124c83dc1
"12/17/2025, 11:37:53 AM","12/16/2025, 10:05:50 AM","12/16/2025, 10:06:37 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),47,,12/14/2025,7,2,2,0,92,80,0,92,0,0,6,37,49,84,0,3,2,3,uuid:c24b4500-2762-406a-915c-50de5872a909,2511241542,uuid:c24b4500-2762-406a-915c-50de5872a909
"12/17/2025, 11:37:54 AM","12/16/2025, 10:06:44 AM","12/16/2025, 10:08:03 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),79,,12/15/2025,7,2,2,0,90,84,0,90,0,0,4,39,47,86,0,1,1,2,uuid:e35d8e1a-a3fc-49a6-b2a3-d69e5711f4e8,2511241542,uuid:e35d8e1a-a3fc-49a6-b2a3-d69e5711f4e8
"12/17/2025, 11:37:54 AM","12/16/2025, 10:08:07 AM","12/16/2025, 10:09:53 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),93,,12/16/2025,7,2,2,0,97,89,0,97,0,0,6,39,52,89,0,2,1,2,uuid:616b5555-69e8-479d-82f0-ce83de4b034b,2511241542,uuid:616b5555-69e8-479d-82f0-ce83de4b034b
"12/17/2025, 11:37:55 AM","12/16/2025, 10:10:31 AM","12/16/2025, 10:13:57 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),207,,12/4/2025,7,2,3,12,45,40,29,16,0,0,4,17,24,39,1,2,1,2,uuid:13f9c6cd-f4ed-4a07-a2b0-6bd0147587b3,2511241542,uuid:13f9c6cd-f4ed-4a07-a2b0-6bd0147587b3
"12/17/2025, 11:37:55 AM","12/16/2025, 10:14:01 AM","12/16/2025, 10:15:15 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),74,,12/5/2025,7,2,3,12,45,40,29,16,0,0,4,17,24,39,1,2,1,2,uuid:74b4044d-527d-4510-915b-ddd94dcdc660,2511241542,uuid:74b4044d-527d-4510-915b-ddd94dcdc660
"12/17/2025, 11:37:55 AM","12/16/2025, 10:16:10 AM","12/16/2025, 10:17:54 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),103,,12/6/2025,7,2,3,12,45,40,29,16,0,0,4,17,24,39,1,2,1,2,uuid:8a313376-9f3b-4335-ba7a-94aa67833904,2511241542,uuid:8a313376-9f3b-4335-ba7a-94aa67833904
"12/17/2025, 11:37:56 AM","12/16/2025, 10:18:10 AM","12/16/2025, 10:22:01 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),231,,12/7/2025,7,2,3,12,41,40,25,16,0,0,4,16,21,37,0,1,1,2,uuid:f4aa1db8-ce72-4334-82a4-3088c35d1673,2511241542,uuid:f4aa1db8-ce72-4334-82a4-3088c35d1673
"12/17/2025, 11:37:56 AM","12/16/2025, 10:22:05 AM","12/16/2025, 10:23:38 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),93,,12/8/2025,7,2,3,13,41,41,25,16,0,0,4,16,21,37,0,1,1,2,uuid:d7b73c3c-6c06-4a27-919e-b61c8d06d9af,2511241542,uuid:d7b73c3c-6c06-4a27-919e-b61c8d06d9af
"12/17/2025, 11:37:57 AM","12/16/2025, 10:23:43 AM","12/16/2025, 10:25:05 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),69,,12/9/2025,7,2,3,13,41,41,25,16,0,0,4,16,21,37,0,1,1,2,uuid:637b9282-9d1f-4db0-b618-6cd3c8629908,2511241542,uuid:637b9282-9d1f-4db0-b618-6cd3c8629908
"12/17/2025, 11:37:57 AM","12/16/2025, 10:25:10 AM","12/16/2025, 10:26:38 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),88,,12/10/2025,7,2,3,14,45,40,29,16,9,0,4,17,24,39,0,2,1,3,uuid:8673a581-b13a-46fa-aa72-af5164e0c460,2511241542,uuid:8673a581-b13a-46fa-aa72-af5164e0c460
"12/17/2025, 11:37:57 AM","12/16/2025, 10:26:46 AM","12/16/2025, 10:28:54 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),128,,12/11/2025,7,2,3,12,41,40,24,17,0,0,3,17,21,37,0,1,1,2,uuid:02770268-2366-41cc-8152-4a1168b23b3f,2511241542,uuid:02770268-2366-41cc-8152-4a1168b23b3f
"12/17/2025, 11:37:58 AM","12/16/2025, 10:30:27 AM","12/16/2025, 10:33:06 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),158,,12/12/2025,7,2,3,11,40,40,26,14,0,0,3,15,22,38,0,1,0,1,uuid:eba463c9-c39a-4013-83f0-7e6640fd2b5a,2511241542,uuid:eba463c9-c39a-4013-83f0-7e6640fd2b5a
"12/17/2025, 11:37:58 AM","12/16/2025, 10:33:10 AM","12/16/2025, 10:34:11 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),61,,12/13/2025,7,2,3,12,40,40,26,14,0,0,3,15,22,38,0,1,0,1,uuid:d5e0f713-ee90-48c9-bbdc-b603a2bc24e2,2511241542,uuid:d5e0f713-ee90-48c9-bbdc-b603a2bc24e2
"12/17/2025, 11:37:59 AM","12/16/2025, 10:34:35 AM","12/16/2025, 10:36:40 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),125,,12/14/2025,7,2,3,13,42,39,28,14,0,0,3,16,23,39,0,1,0,2,uuid:c14cfe05-7c9a-4027-a851-2828b4015247,2511241542,uuid:c14cfe05-7c9a-4027-a851-2828b4015247
"12/17/2025, 11:37:59 AM","12/16/2025, 10:36:44 AM","12/16/2025, 10:38:37 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),113,,12/15/2025,7,2,3,12,45,41,29,16,9,0,4,17,24,40,0,2,1,2,uuid:fa723820-e94f-45db-ae2a-ba9780417eb6,2511241542,uuid:fa723820-e94f-45db-ae2a-ba9780417eb6
"12/17/2025, 11:38:00 AM","12/16/2025, 10:38:53 AM","12/16/2025, 10:40:15 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),68,,12/16/2025,7,2,3,12,45,41,29,16,0,0,4,17,24,40,0,2,1,2,uuid:2f4f4ceb-a260-4a4c-82e7-b726c238740f,2511241542,uuid:2f4f4ceb-a260-4a4c-82e7-b726c238740f
"12/17/2025, 11:38:01 AM","12/16/2025, 10:44:05 AM","12/16/2025, 10:48:10 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),246,,12/4/2025,7,2,4,14,14,14,9,5,0,2,1,5,6,12,0,1,1,8,uuid:2b06ac02-0ec1-48e4-b8b1-24ea79c7dcc5,2511241542,uuid:2b06ac02-0ec1-48e4-b8b1-24ea79c7dcc5
"12/17/2025, 11:38:01 AM","12/16/2025, 10:48:29 AM","12/16/2025, 10:50:02 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),92,,12/5/2025,7,2,4,14,14,14,9,5,00,1,2,5,6,12,0,1,1,0,uuid:a907856f-21f7-43d1-8310-e64860bf35d4,2511241542,uuid:a907856f-21f7-43d1-8310-e64860bf35d4
"12/17/2025, 11:38:01 AM","12/16/2025, 10:50:08 AM","12/16/2025, 10:51:02 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),54,,12/6/2025,7,2,4,14,14,14,9,5,0,1,2,5,6,12,0,1,1,0,uuid:84d7e324-dd9d-4868-bfba-152cd04b7d5f,2511241542,uuid:84d7e324-dd9d-4868-bfba-152cd04b7d5f
"12/17/2025, 11:38:02 AM","12/16/2025, 10:51:08 AM","12/16/2025, 10:52:05 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),44,,12/7/2025,7,2,4,14,14,14,9,5,0,1,2,5,6,12,0,1,1,0,uuid:49b9e5fc-f210-4dbf-a038-fba528b32062,2511241542,uuid:49b9e5fc-f210-4dbf-a038-fba528b32062
"12/17/2025, 11:38:02 AM","12/16/2025, 10:52:15 AM","12/16/2025, 10:53:26 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),71,,12/8/2025,7,2,4,16,16,16,11,5,0,1,2,6,7,14,0,1,1,0,uuid:4e2ef47c-96c9-4087-a089-73248505cda2,2511241542,uuid:4e2ef47c-96c9-4087-a089-73248505cda2
"12/17/2025, 11:38:02 AM","12/16/2025, 10:53:32 AM","12/16/2025, 10:54:26 AM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),55,,12/9/2025,7,2,4,16,16,16,11,5,0,1,2,6,7,14,0,1,1,0,uuid:88923ebe-cef2-4b2a-a6bd-3fc4ef664010,2511241542,uuid:88923ebe-cef2-4b2a-a6bd-3fc4ef664010
